institute_std,subscription_start_month,class_bundle_signature,class_count,learner_count,core_subject_count,bundle_confidence
Secondary,,254|259|260|261|262|289|5,7,1,4,LOW
Secondary,,254|261|289,3,1,3,LOW
Secondary,,258,1,3,1,LOW
Secondary,,258|259|262|263|329,5,1,4,LOW
Secondary,,258|263,2,1,2,LOW
Secondary,,258|263|329,3,1,3,LOW
Secondary,,258|426,2,1,2,LOW
Secondary,,259,1,7,1,LOW
Secondary,,259|261|271,3,1,3,LOW
Secondary,,259|262,2,2,2,LOW
Secondary,,259|262|263,3,2,3,LOW
Secondary,,259|271,2,1,2,LOW
Secondary,,262,1,3,1,LOW
Secondary,,263,1,4,1,LOW
Secondary,,289,1,2,1,LOW
Secondary level,,262,1,1,1,LOW
Secondary school,2020-03,258,1,1,1,LOW
Secondary school,2020-03,258|259|262|263,4,1,4,LOW
Secondary school,2020-03,259,1,1,1,LOW
Secondary school,2020-03,289,1,1,1,LOW
Secondary school,2020-03,329,1,1,1,LOW
Secondary school,2020-04,258,1,1,1,LOW
Secondary school,2021-08,262,1,1,1,LOW
Secondary school,2022-12,260,1,1,1,LOW
Secondary school,,218|258|289|316|336,5,1,4,LOW
Secondary school,,219|259|261|262|289|352|373|427|596|597,10,1,4,LOW
Secondary school,,224|259|292|373|5,5,1,4,LOW
Secondary school,,25,1,2,1,LOW
Secondary school,,257|259,2,1,2,LOW
Secondary school,,258,1,5,1,LOW
Secondary school,,258|259,2,1,2,LOW
Secondary school,,258|263,2,1,2,LOW
Secondary school,,258|263|329,3,1,3,LOW
Secondary school,,259,1,12,1,LOW
Secondary school,,259|261|262,3,1,3,LOW
Secondary school,,259|262,2,3,2,LOW
Secondary school,,259|271|289,3,1,3,LOW
Secondary school,,259|288,2,1,2,LOW
Secondary school,,259|395,2,1,2,LOW
Secondary school,,260,1,2,1,LOW
Secondary school,,261,1,5,1,LOW
Secondary school,,261|263|352,3,1,3,LOW
Secondary school,,261|373,2,1,2,LOW
Secondary school,,262,1,8,1,LOW
Secondary school,,263,1,5,1,LOW
Secondary school,,274,1,1,1,LOW
Secondary school,,289,1,1,1,LOW
Secondary school,,329,1,2,1,LOW
Secondary school,,373,1,1,1,LOW
Secondary school,,395,1,1,1,LOW
Secondary school,,597,1,1,1,LOW
Secondi  College,,259|262,2,1,2,LOW
Secondry,,259,1,1,1,LOW
Security,,225|332,2,1,2,LOW
Sefwi Waiwso Nursing Training College,2022-08,352,1,1,1,LOW
Sefwi Waiwso Nursing Training College,,431,1,1,1,LOW
Sefwi waiwso nursing training college,,431,1,1,1,LOW
Sefwi wiawso NTC,,431,1,2,1,LOW
Sefwi wiawso Nursing Trianing college,2022-08,352,1,1,1,LOW
Sefwi wiawso Nursing training collage,2021-08,352,1,1,1,LOW
Sefwi wiawso nursing training college,2021-02,352,1,1,1,LOW
Sefwi wiawso nursing training college,2022-08,352,1,1,1,LOW
Sefwi wiawso nursing training college,2025-08,601,1,1,1,LOW
Sefwi wiawso nursing training college,2025-12,601,1,1,1,LOW
Sefwi wiawso nursing training college,,255,1,1,1,LOW
Sefwi wiawso nursing training college,,259|431,2,2,2,LOW
Sefwi wiawso nursing training college,,352,1,1,1,LOW
Sefwi wiawso nursing training college,,431,1,2,1,LOW
Sefwi wiawso nursing training college,,507,1,1,1,LOW
Sefwi-Wiawso Nursing Training,2020-10,352,1,1,1,LOW
Sefwi-Wiawso Nursing Training,2022-08,352,1,1,1,LOW
Sefwi-Wiawso Nursing Training,,352|431,2,1,2,LOW
Sefwi-Wiawso Nursing Training,,431,1,5,1,LOW
Sefwiman,2026-02,520,1,1,1,LOW
Sefwiman,2026-06,580,1,1,1,LOW
Sefwiman Rural Bank PLC,2026-01,520|522|531,3,1,3,LOW
Sefwiman Rural Bank PLC,2026-02,520,1,2,1,LOW
Sefwiman Rural Bank PLC,2026-05,534,1,1,1,LOW
Sefwiman Rural Bank PLC,2026-06,580,1,2,1,LOW
Sekondi College,2020-03,262,1,1,1,LOW
Sekondi College,2020-06,259,1,1,1,LOW
Sekondi College,2020-06,373,1,1,1,LOW
Sekondi College,,258,1,1,1,LOW
Sekondi College,,259,1,1,1,LOW
Sekondi College,,329,1,1,1,LOW
Sekondi College,,373,1,1,1,LOW
Sekondi college,,259,1,1,1,LOW
Sekondi college,,263,1,1,1,LOW
Sekyedumase,,259,1,1,1,LOW
Self,2022-05,352,1,1,1,LOW
Self,,259,1,1,1,LOW
Self,,263,1,1,1,LOW
Self-employed,,25,1,1,1,LOW
Senior  High School,,173|259,2,1,2,LOW
Senior High School (G.N.C),,395,1,1,1,LOW
Senior High Schools,,257|258,2,1,2,LOW
Senior High Scool,,258,1,1,1,LOW
Senior High zdchool,,259,1,1,1,LOW
Senior Secondary School,,259,1,1,1,LOW
Senior Secondary School 3,,262,1,1,1,LOW
Senior Secondary school,2020-03,262,1,1,1,LOW
Senior high  school,2020-03,258|262|263|329,4,1,4,LOW
Senior high  school,2020-04,263,1,1,1,LOW
Senior high  school,,225|256|259|267|292,5,1,4,LOW
Senior high school student,,261|291,2,1,2,LOW
Senior high school student,,289,1,1,1,LOW
Senior high school student,,360,1,1,1,LOW
Senior high schop,,263,1,1,1,LOW
Senior secondary school,,173|258|262|263,4,1,4,LOW
Senior secondary school form 2,,262,1,1,1,LOW
Senoir High,,263,1,1,1,LOW
Senoir High School,2020-04,259,1,1,1,LOW
Senoir High School,,258,1,1,1,LOW
Senoir High School,,259,1,1,1,LOW
Senor High School,,261,1,1,1,LOW
Senya senior highy,,259|262,2,1,2,LOW
Services jhs,2020-01,253,1,1,1,LOW
Services jhs,,253|256|259,3,1,3,LOW
Serwaa Nyarko Girls,2020-06,262,1,1,1,LOW
Serwaa Nyarko Girls,,259|262|292,3,1,3,LOW
Serwaa Nyarkoh Girls Senior High,2020-04,373,1,1,1,LOW
Serwaa Nyarkoh Girls Senior High,,259|271|289,3,1,3,LOW
Serwaa kesse girls'senior,,271,1,1,1,LOW
Set Senior High School,,258|288,2,1,2,LOW
ShS(Bishop Herman college),,178|258|259,3,1,3,LOW
Shalom progressive international school,,255,1,1,1,LOW
Shama,,263,1,1,1,LOW
Shepherd staff,2024-12,253|254|255|256,4,2,4,LOW
Shia SHTS,,255,1,1,1,LOW
Shield International School,2020-03,253,1,1,1,LOW
Shipping,2022-05,352,1,1,1,LOW
Shool,,316|332|582|599|621|622,6,1,4,LOW
Showers of blessing,2024-12,253|254|255|256,4,124,4,HIGH
Shs 1,2020-03,258,1,1,1,LOW
Shs 1,,258,1,1,1,LOW
Shs 1,,258|261|291,3,1,3,LOW
Shs 3,2023-01,259,1,1,1,LOW
Shs 3,2023-02,260,1,1,1,LOW
Shs 3,,258|259|261|262,4,1,4,LOW
Shs 3,,259,1,2,1,LOW
Shs 3,,259|260|262,3,1,3,LOW
Shs 3,,262,1,1,1,LOW
Shs3,,262|360,2,1,2,LOW
Sikkim Manipal Institute of Technology,,258,1,1,1,LOW
Simms senior high school,,258,1,1,1,LOW
Sings,,259,1,1,1,LOW
Sissala Rural Bank PLC,,580,1,1,1,LOW
SmartWag,,259,1,1,1,LOW
Smartline,,218|543,2,1,2,LOW
Snr High Schools,,262,1,1,1,LOW
Sogakofe Senior High Scho,,259,1,1,1,LOW
Sogasco,,262,1,1,1,LOW
Solid Rock Foundation,,25|353,2,1,2,LOW
Sonrise Christian High School,,258,1,1,1,LOW
Sonzele rural bank,2026-04,520,1,1,1,LOW
Sonzele rural bank,2026-06,580,1,1,1,LOW
Sorbelle Basic,,255,1,1,1,LOW
South Akim Community Bank Plc,2026-04,520,1,2,1,LOW
South Akim Community Bank Plc,2026-06,580,1,2,1,LOW
South Akim Rural Bank PLC,2024-04,521|522|523|524|525|526|527|528|529|530|531|532|533|534,14,1,4,LOW
South Akim Rural Bank PLC,2025-05,520|528|530,3,2,3,LOW
South Akim Rural Bank PLC,2025-08,356|520|522|524|527|531|534|583,8,1,4,LOW
South Akim Rural Bank PLC,2025-08,356|520|524,3,1,3,LOW
South Akim Rural Bank PLC,2025-09,520,1,1,1,LOW
South Akim Rural Bank PLC,2025-10,520,1,4,1,LOW
South Akim Rural Bank PLC,2025-11,520,1,20,1,LOW
South Akim Rural Bank PLC,2026-04,520,1,3,1,LOW
South Akim Rural Bank PLC,2026-06,580,1,15,1,LOW
South Akim Rural Bank PLC,,220|267|288|357|360|507|586|587|594,9,1,4,LOW
South Akim Rural Bank PLC,,267|356|357|522|524|526|531|533,8,1,4,LOW
South Akim Rural Bank PLC,,316,1,1,1,LOW
South Akim Rural Bank PLC,,580,1,1,1,LOW
South Birim Rural Bank PLC,2024-01,520|521|522|523|524|525|526|527|528|529|530|531|532|533|534,15,1,4,LOW
South Birim Rural Bank PLC,2025-10,520,1,1,1,LOW
South Birim Rural Bank PLC,2025-11,520,1,1,1,LOW
South Birim Rural Bank PLC,2026-06,580,1,1,1,LOW
South Birim Rural Bank PLC,,257|265|267|348|443|535|543,7,1,4,LOW
South akim,2026-04,520,1,1,1,LOW
South akim rural Bank,2026-06,580,1,1,1,LOW
South akim rural Bank,,267|348|580,3,1,3,LOW
South akim rural Bank,,520,1,2,1,LOW
Southwest TN Community Co,,25|259,2,1,2,LOW
Spintex-Accra,,259,1,1,1,LOW
Springtime Educational Centre,2024-12,253|254|255|256,4,1,4,LOW
St .Charles Tamale,,260,1,1,1,LOW
St Agnes R/C,,262,1,1,1,LOW
St Andrews Senior High AF,,259,1,1,1,LOW
St Augustine college,2020-03,259,1,1,1,LOW
St Augustine's Senior High School,2020-03,258,1,1,1,LOW
St Augustine's Senior High School,,251|258|259|263,4,1,4,LOW
St Augustines College,,258|259|263,3,1,3,LOW
St Francis Complex school,,267,1,1,1,LOW
St Francis Senior High Technical,,289,1,1,1,LOW
St Francis Xavier shs,,263,1,1,1,LOW
St Francis girls,,259|262,2,1,2,LOW
St Hubert seminary senior,,253|258,2,1,2,LOW
St Hubert seminary shs,,259,1,1,1,LOW
St James SHS,,289,1,1,1,LOW
St James Secondary,2020-03,262,1,1,1,LOW
St James Secondary,,256,1,1,1,LOW
St James Seminary,2020-03,258|329,2,1,2,LOW
St James Seminary,2020-03,329,1,1,1,LOW
St James Seminary,,258,1,1,1,LOW
St James Seminary,,263|292,2,1,2,LOW
St James Seminary,,263|329,2,1,2,LOW
St John's grammar,,259,1,1,1,LOW
St John's school,,258,1,1,1,LOW
St Johns,,259,1,1,1,LOW
St Johns Grammar,2020-03,261|289,2,1,2,LOW
St Johns Grammar,,25|258|259|260|261|262|271|289|373,9,1,4,LOW
St Johns Grammer,,263,1,1,1,LOW
St Johns School,,259,1,1,1,LOW
St John’s School,,259,1,1,1,LOW
St Joseph,,426,1,1,1,LOW
"St Joseph’s Hospital, koforidua",2019-11,352,1,1,1,LOW
St Louis,2020-03,259,1,1,1,LOW
St Louis,,259|262,2,1,2,LOW
St Martin senior high,2020-01,258|259|260|261|262|289|373,7,1,4,LOW
St Martin senior high,2020-04,260|262,2,1,2,LOW
St Martin senior high,,225|259,2,1,2,LOW
St Martin's,,259,1,1,1,LOW
St Martins Senior High school,,262,1,1,1,LOW
St Martins Snr high school,2020-03,258|259|260|261|262|373,6,1,4,LOW
St Martins Snr high school,2020-04,259|260,2,1,2,LOW
St Martins Snr high school,,289,1,1,1,LOW
St Mary's,,259,1,1,1,LOW
St Mary's Boys Snr School,,258,1,1,1,LOW
St Mary's Boys',,259|395,2,1,2,LOW
St Mary's Seminary senior high school,,255|258|259|260|261|262|373,7,1,4,LOW
St Mary's senior high,,259,1,1,1,LOW
St Mary’s girls,,258|259|263,3,1,3,LOW
St Mary’s girls vocational school,,259,1,1,1,LOW
St Monica's SHS,,259,1,1,1,LOW
St Monica's Senior High School,,258,1,1,1,LOW
St Monica's Senior High School,,258|259|262|329,4,1,4,LOW
St Monica's shs,,262|263,2,1,2,LOW
St Paul's SHS,2020-03,262,1,1,1,LOW
St Paul's SHS,2020-04,259,1,1,1,LOW
St Paul's SHS,2020-04,262,1,1,1,LOW
St Paul's SHS,,259,1,2,1,LOW
St Paul's SHS,,259|263,2,1,2,LOW
St Paul's SHS,,261|262,2,1,2,LOW
St Peter's R/C basic school,,273,1,1,1,LOW
St Peter's senior high sc,,258|263,2,1,2,LOW
St Peters Basic School,2025-06,256,1,1,1,LOW
St Peters SHS,,258,1,1,1,LOW
St Peters SHS,,259,1,3,1,LOW
St Peters SHS,,25|258,2,1,2,LOW
St Peters SHS,,25|258|259,3,1,3,LOW
St Peters SHS,,262,1,1,1,LOW
St Peters SHS,,354,1,1,1,LOW
St Peters SHS,,5,1,1,1,LOW
St Rose's Senior High,,258|263,2,1,2,LOW
St Rose's senior high sch,,262,1,1,1,LOW
St Roses senior high school,,263,1,1,1,LOW
St Rose’s,,256,1,1,1,LOW
St Thomas Aquinas,,261|5,2,1,2,LOW
St Thomas Aquinas senior high school,,258|259,2,1,2,LOW
St Thomas Aquinas senior high school,,289,1,1,1,LOW
St john's,,259|261,2,1,2,LOW
St mary's senior high school,,259,1,1,1,LOW
St patricks Nursing and Midwifery Training College,2019-11,352,1,1,1,LOW
St. Andreas Held JHS,2020-08,273|395,2,1,2,LOW
St. Andrews,2020-03,253|254|255|256|273,5,1,4,LOW
St. Andrews,2020-04,257|274,2,1,2,LOW
St. Andrews,,256|29,2,1,2,LOW
St. Andrews 'A' JHS,2020-03,253,1,1,1,LOW
St. Andrews Senior High School,,262,1,2,1,LOW
St. Augustain's College,,258|259,2,2,2,LOW
St. Augustines College,2020-03,261,1,1,1,LOW
St. Augustines College,,259|260|261|262|289,5,1,4,LOW
St. Augustines college,,259|329,2,1,2,LOW
St. Bernadette School,,253,1,1,1,LOW
St. Cyprian Minor Seminar,,259,1,1,1,LOW
St. Dominic's SHTS,,261,1,1,1,LOW
St. Francis Senior High Technical School,,260,1,1,1,LOW
St. Francis of Assisi,,253|254|255|256|273,5,1,4,LOW
St. Francis of Assisi Girls,,259,1,1,1,LOW
St. Hubert Minor Sem. SHS,,258|259|261|262|305|5,6,1,4,LOW
St. Hubert minor Seminary,,259,1,1,1,LOW
St. Ignatius High School,,259,1,1,1,LOW
St. Jerome senior high school,,262|316,2,1,2,LOW
St. John's Grammar school,2020-03,262,1,1,1,LOW
St. John's Grammar school,2020-04,397,1,1,1,LOW
St. John's Grammar school,,259|260,2,1,2,LOW
St. Johns,2020-03,263,1,1,1,LOW
St. Johns,,263,1,1,1,LOW
St. Joseph R/C,,255,1,1,1,LOW
St. Joseph RC JHS,,259,1,1,1,LOW
St. Joseph S.H.S,,259,1,1,1,LOW
St. Joseph Seminary SHS,2020-03,258|259|262,3,1,3,LOW
St. Joseph Senior Technic,,255|258|259|262,4,1,4,LOW
St. Joseph school,,255|259,2,1,2,LOW
"St. Joseph’s Tech, Saboba",2020-06,259,1,1,1,LOW
St. Margret senior high s,2020-05,351,1,1,1,LOW
St. Margret senior high s,,373,1,1,1,LOW
St. Mary's Seminary SHS,,258|263|277,3,1,3,LOW
St. Mary's Senior High school,,258|259|261,3,1,3,LOW
St. Monica's SHS,,259,1,1,1,LOW
St. Monica's Senior High School,,329,1,1,1,LOW
St. Paul technical,,259,1,1,1,LOW
St. Paul technical school,,259,1,1,1,LOW
St. Perters,,329,1,1,1,LOW
St. Peter's Catholic Basi,2020-03,254|255,2,1,2,LOW
St. Peter's Catholic Basi,,336,1,1,1,LOW
St. Peter's School,,256,1,1,1,LOW
St. Peter's Senior High,,259,1,1,1,LOW
St. Peters,,259,1,1,1,LOW
"St. SAMUEL 
 Wisdom Educational Complex",2024-12,253|254|255|256,4,3,4,LOW
"St. SAMUEL P
 Wisdom Educational Complex",2024-12,253|254|255|256,4,1,4,LOW
St. Theresa’s,,253,1,1,1,LOW
St. thomas Aquinas,,25|259|263,3,1,3,LOW
St.Augustine college,,259,1,1,1,LOW
St.Augustines,2020-03,259,1,1,1,LOW
St.Augustines,,258|267,2,1,2,LOW
St.Augustine’s,,262,1,1,1,LOW
St.Augustine’s College,2020-03,258,1,1,1,LOW
St.Augustine’s College,2020-03,261,1,1,1,LOW
St.Augustine’s College,2020-03,262,1,1,1,LOW
St.Augustine’s College,2020-04,263,1,1,1,LOW
St.Augustine’s College,,258,1,3,1,LOW
St.Augustine’s College,,258|259|260|262|263|329,6,1,4,LOW
St.Augustine’s College,,258|259|261|373,4,1,4,LOW
St.Augustine’s College,,258|259|263,3,1,3,LOW
St.Augustine’s College,,258|262,2,1,2,LOW
St.Augustine’s College,,258|263,2,1,2,LOW
St.Augustine’s College,,259,1,6,1,LOW
St.Augustine’s College,,261,1,1,1,LOW
St.Augustine’s College,,262,1,3,1,LOW
St.Augustine’s College,,289,1,1,1,LOW
St.Augustine’s College,,357|358|359|362|363|364|365|366|367|368|393|394,12,1,4,LOW
St.Dominic's snr High Tec,,259,1,1,1,LOW
"St.Francis Xavier Junior seminary,",,258|259|261|262|263|329,6,1,4,LOW
St.Francis senior high technical school,,329,1,1,1,LOW
St.John's Grammar School,2020-03,259,1,1,1,LOW
St.Johns School,,259,1,1,1,LOW
St.Johns School Sekondi,,261,1,1,1,LOW
St.John’s Grammar Senior High School,,263,1,1,1,LOW
St.Joseph Catholic Basic School,,255,1,1,1,LOW
St.Louis Senior high school,2020-04,397,1,1,1,LOW
St.Louis Senior high school,2020-05,289,1,1,1,LOW
St.Louis Senior high school,,259,1,2,1,LOW
St.Louis Senior high school,,259|262,2,1,2,LOW
St.Louis Senior high school,,259|271|289,3,1,3,LOW
St.Louis Senior high school,,259|291,2,1,2,LOW
St.Mary's Boys,,25,1,1,1,LOW
St.Mary’Boys SHS,,260,1,1,1,LOW
St.Mary’s Seminary lolobi,,258,1,1,1,LOW
St.Monica Senior High School,2020-03,258,1,1,1,LOW
St.Monica Senior High School,2020-04,258,1,1,1,LOW
St.Monica's SHS,,262,1,1,1,LOW
St.Monicas,2020-03,262,1,1,1,LOW
St.Monicas,2020-04,262,1,1,1,LOW
St.Paul's Senior High Sch,,259,1,1,1,LOW
St.Paul-Adukorm,,253|257,2,1,2,LOW
St.Peter's Roman catholic,2020-05,373,1,1,1,LOW
St.Peter's Roman catholic,,255|261|267|373,4,1,4,LOW
St.Roses Snr.High,,258|259,2,1,2,LOW
St.basilide's technical institute,2020-03,258,1,1,1,LOW
St.basilide's technical institute,,258|259,2,1,2,LOW
St.james seminary shs,,258,1,1,1,LOW
St.johns grammar shs,,259,1,1,1,LOW
St.joseph nursing training college,2021-08,352,1,1,1,LOW
St.joseph nursing training college,,259|352,2,1,2,LOW
St.marys S.H.S,,263,1,1,1,LOW
St.monicas senior high,2020-03,259,1,1,1,LOW
St.monicas senior high,,259,1,1,1,LOW
St.stephen school in habra,,259,1,1,1,LOW
St.thomas international s,,258|259,2,1,2,LOW
Stanbic Business Incubato,2021-02,425,1,1,1,LOW
Star Assurance Ltd,,224|549,2,1,2,LOW
Star Life Assurance Limited,2025-06,600,1,185,1,LOW
Star Life Assurance Limited,2025-07,601,1,1,1,LOW
Star Life Assurance Limited,2025-08,601,1,50,1,LOW
Star Life Assurance Limited,2025-09,600,1,51,1,LOW
Star Life Assurance Limited,2025-09,600|620,2,1,2,LOW
Star Life Assurance Limited,2025-09,620,1,1,1,LOW
Star Life Assurance Limited,2025-12,600,1,133,1,LOW
Star Life Assurance Limited,2025-12,600|601,2,52,2,LOW
Star Life Assurance Limited,2026-01,636,1,2,1,LOW
Star Life Assurance Limited,2026-03,600,1,169,1,LOW
Star Life Assurance Limited,,224,1,1,1,LOW
Star Life Assurance Limited,,255,1,1,1,LOW
Star Life Assurance Limited,,352,1,1,1,LOW
Star Life Assurance Limited,,549,1,1,1,LOW
Star Life Assurance Limited,,572,1,1,1,LOW
Star life Assurance,,549,1,1,1,LOW
Star life assurance,2025-12,601,1,2,1,LOW
Star life assurance,,549,1,1,1,LOW
Star oil,,230,1,1,1,LOW
StarLife Assurance Limited,2025-05,600,1,4,1,LOW
StarLife Assurance Limited,2025-06,250|600,2,1,2,LOW
StarLife Assurance Limited,2025-06,600,1,3,1,LOW
StarLife Assurance Limited,2025-07,601,1,1,1,LOW
StarLife Assurance Limited,2025-08,339,1,1,1,LOW
StarLife Assurance Limited,2025-08,601,1,77,1,LOW
StarLife Assurance Limited,2025-09,600,1,81,1,LOW
StarLife Assurance Limited,2025-09,600|601,2,2,2,LOW
StarLife Assurance Limited,2025-09,620,1,1,1,LOW
StarLife Assurance Limited,2025-12,600,1,6,1,LOW
StarLife Assurance Limited,2025-12,600|601,2,81,2,LOW
StarLife Assurance Limited,2026-01,636,1,2,1,LOW
StarLife Assurance Limited,2026-03,600,1,62,1,LOW
StarLife Assurance Limited,,251,1,1,1,LOW
StarLife Assurance Limited,,262,1,1,1,LOW
StarLife Assurance Limited,,263,1,1,1,LOW
StarLife Assurance Limited,,267,1,1,1,LOW
StarLife Assurance Limited,,348,1,1,1,LOW
StarLife Assurance Ltd,2025-05,600,1,1,1,LOW
StarLife Assurance Ltd,2025-06,340|600,2,1,2,LOW
StarLife Assurance Ltd,2025-12,600,1,1,1,LOW
StarLife Assurance Ltd,2026-01,636,1,1,1,LOW
StarLife Assurance Ltd,2026-03,600,1,1,1,LOW
StarLife Assurance Ltd,,220,1,1,1,LOW
StarLife Assurance co.ltd,2025-12,601,1,1,1,LOW
Starlife Assurance,2025-05,600,1,2,1,LOW
Starlife Assurance,2025-06,600,1,17,1,LOW
Starlife Assurance,2025-08,601,1,930,1,LOW
Starlife Assurance,2025-09,600,1,3,1,LOW
Starlife Assurance,2025-09,600|601,2,1,2,LOW
Starlife Assurance,2025-12,600,1,14,1,LOW
Starlife Assurance,2025-12,600|601,2,9,2,LOW
Starlife Assurance,2025-12,601,1,936,1,LOW
Starlife Assurance,2026-01,372,1,1,1,LOW
Starlife Assurance,2026-01,601,1,5,1,LOW
Starlife Assurance,2026-01,636,1,1,1,LOW
Starlife Assurance,2026-02,601,1,1,1,LOW
Starlife Assurance,2026-03,600,1,25,1,LOW
Starlife Assurance,2026-05,600,1,5,1,LOW
Starlife Assurance,,196|224|267|316|320|348|357|434|443|535|549|568,12,1,4,LOW
Starlife Assurance,,218|267|552,3,1,3,LOW
Starlife Assurance,,22,1,1,1,LOW
Starlife Assurance,,220|237|265|316|344|391|5|549|587,9,1,4,LOW
Starlife Assurance,,224|585,2,1,2,LOW
Starlife Assurance,,25,1,1,1,LOW
Starlife Assurance,,251|268|269|288|320|5|549,7,1,4,LOW
Starlife Assurance,,259,1,1,1,LOW
Starlife Assurance,,25|267,2,1,2,LOW
Starlife Assurance,,260|373,2,1,2,LOW
Starlife Assurance,,261,1,1,1,LOW
Starlife Assurance,,263,1,1,1,LOW
Starlife Assurance,,267,1,2,1,LOW
Starlife Assurance,,288|549,2,2,2,LOW
Starlife Assurance,,292|572,2,1,2,LOW
Starlife Assurance,,320,1,1,1,LOW
Starlife Assurance,,395,1,1,1,LOW
Starlife Assurance,,549,1,5,1,LOW
Starlife Assurance,,580,1,1,1,LOW
Starlife Assurance,,580|586,2,1,2,LOW
Starlife Assurance,,598,1,1,1,LOW
Starlife Assurance,,5|550,2,1,2,LOW
Starlife Assurance Limited Company,2025-08,601,1,1,1,LOW
Starlife Assurance Limited Company,2025-12,601,1,1,1,LOW
Starlife Assurance Limited Company,,580,1,1,1,LOW
Starlife Assurance TUC,2025-12,601,1,1,1,LOW
Starlife Assurrance ltd,2025-08,601,1,1,1,LOW
Starlife Assurrance ltd,2025-12,601,1,1,1,LOW
Starlife Insurance,2025-06,600,1,1,1,LOW
Starlife Insurance,2025-08,601,1,4,1,LOW
Starlife Insurance,2025-12,600,1,1,1,LOW
Starlife Insurance,2025-12,601,1,7,1,LOW
Starlife Insurance,2026-03,600,1,1,1,LOW
Starlife Insurance,,549,1,1,1,LOW
Starlife Insurance,,595,1,1,1,LOW
Starlife assurance company,2025-08,601,1,5,1,LOW
Starlife assurance company,2025-09,404,1,1,1,LOW
Starlife assurance company,2025-12,601,1,10,1,LOW
Starlife assurance company,,218|267|582,3,1,3,LOW
Starlife assurance company,,255|262|267|395|549|584|595,7,1,4,LOW
Starlife assurance company,,258,1,1,1,LOW
Starz College,,218|25|259|262|316|33|356,7,1,4,LOW
Sterling College,2021-08,433,1,1,1,LOW
Sterling College,,259|261,2,1,2,LOW
Student at St.James,,262,1,1,1,LOW
Student at presec,,289,1,1,1,LOW
Student of Opoku Ware Sch,,259,1,1,1,LOW
Suame,2026-03,624|644,2,1,2,LOW
Suame,,258|262|395|543,4,1,4,LOW
Suhum Presbyterian Senior High,,254,1,1,1,LOW
Suhum Rural Bank,2024-01,520|521|522|523|524|525|526|527|528|529|530|531|532|533|534,15,2,4,LOW
Suhum Rural Bank,2025-09,356|521|524|525|531,5,1,4,LOW
Suhum Rural Bank,2025-09,356|524|531,3,1,3,LOW
Suhum Rural Bank,2025-11,520,1,1,1,LOW
Suhum Rural Bank,2026-04,520,1,1,1,LOW
Suhum Rural Bank,2026-06,580,1,1,1,LOW
Suhum Rural Bank,,263,1,1,1,LOW
Suhum Rural Bank,,267,1,1,1,LOW
Suhum Rural Bank LTD.,2025-09,356|520|523|524|529|530|531|533|583,9,1,4,LOW
Suhum Rural Bank LTD.,2025-09,356|520|524|527|531,5,1,4,LOW
Suhum Rural Bank LTD.,2025-09,356|522|524|531,4,1,4,LOW
Suhum Rural Bank LTD.,2025-09,356|524|526|528|531|532,6,1,4,LOW
Suhum Rural Bank LTD.,2025-09,356|524|528|531|532,5,1,4,LOW
Suhum Rural Bank LTD.,2025-09,356|524|528|531|533,5,1,4,LOW
Suhum Rural Bank LTD.,2025-09,356|524|531,3,7,3,LOW
Suhum Rural Bank LTD.,2025-09,521|524|525|531,4,1,4,LOW
Suhum Rural Bank LTD.,2025-11,520,1,9,1,LOW
Suhum Rural Bank LTD.,2026-04,520,1,12,1,LOW
Suhum Rural Bank LTD.,2026-06,580,1,12,1,LOW
Suhum Rural Bank LTD.,,526|531,2,1,2,LOW
Suhum Rural Bank LTD.,,526|534,2,1,2,LOW
Suhum Rural Bank LTD.,,528|531,2,1,2,LOW
Suhum Rural Bank LTD.,,533,1,1,1,LOW
Suhum Rural Bank Limited,2023-08,520,1,2,1,LOW
Suhum Rural Bank Limited,2024-01,520|521|522|523|524|525|526|527|528|529|530|531|532|533|534,15,10,4,LOW
Suhum Rural Bank Limited,2025-09,356|521|524|525|531,5,2,4,LOW
Suhum Rural Bank Limited,2025-09,356|521|524|531,4,1,4,LOW
Suhum Rural Bank Limited,2025-09,356|522|524|531,4,2,4,LOW
Suhum Rural Bank Limited,2025-09,356|524|526|528|531|534,6,1,4,LOW
Suhum Rural Bank Limited,2025-09,521|522|524|525|531,5,1,4,LOW
Suhum Rural Bank Limited,2025-09,524|526|531|534,4,1,4,LOW
Suhum Rural Bank Limited,2026-06,580,1,6,1,LOW
Suhum Rural Bank Limited,,237|25,2,1,2,LOW
Suhum Rural Bsnk,2024-01,520|521|522|523|524|525|526|527|528|529|530|531|532|533|534,15,1,4,LOW
Suhum Rural Bsnk,2026-06,580,1,1,1,LOW
Suhum Sec Tech,2020-03,253|255|256|259|262|373,6,1,4,LOW
Suhum Sec Tech,,258,1,1,1,LOW
Suhum Sec Tech,,259,1,1,1,LOW
Suhum Senior High,,259,1,1,1,LOW
Suhum presec shs,,258,1,1,1,LOW
Suhum sec tech,,258|329,2,1,2,LOW
Suhum sec tech,,262,1,1,1,LOW
Suhum secondary technical,,258,1,1,1,LOW
Suhum senior high technic,2020-03,259,1,1,1,LOW
Sunrise Institute,,395,1,1,1,LOW
Suny Cobleskill,,260,1,1,1,LOW
Sunyani Senior High School,,259,1,1,1,LOW
Sunyani Technical University,,25,1,1,1,LOW
Supertech Ghana,,255|267,2,1,2,LOW
Supreme Advance Montessori School,2024-12,253|254|255|256,4,27,4,MEDIUM
